,Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA100,RSI,RSI Buy Stock Flag,RSI Sell Stock Flag,SMA Buy Stock Flag,SMA Sell Stock Flag
77,2016-06-20,49.0,51.150001525878906,44.5,47.45000076293945,34.433837890625,426927375,49.24749965667724,,44.19134590335417,False,False,False,False
78,2016-06-27,46.400001525878906,47.75,45.29999923706055,47.34999847412109,34.36127853393555,218062128,49.20999965667724,,46.522780326702694,False,False,False,False
79,2016-07-04,48.150001525878906,48.75,46.04999923706055,46.84999847412109,33.99842071533203,137203893,49.039999580383295,,47.31706808749535,False,False,False,False
80,2016-07-11,47.75,49.79999923706055,47.400001525878906,49.59999847412109,35.99406051635742,141739742,49.04249954223632,,58.45069943270265,False,False,False,False
81,2016-07-18,49.400001525878906,50.75,49.29999923706055,50.34999847412109,36.538330078125,99390497,49.04749946594238,,52.79999739583385,False,False,False,False
82,2016-07-25,50.34999847412109,51.0,49.95000076293945,50.54999923706055,36.68346786499024,105437742,49.059999465942376,,45.03104949888865,False,False,False,False
83,2016-08-01,50.79999923706055,53.84999847412109,49.75,53.5,38.8242416381836,158439806,49.23499946594238,,54.545456399949984,False,False,False,False
84,2016-08-08,54.0,55.0,53.84999847412109,54.59999847412109,39.62249755859375,110549954,49.52499942779541,,69.11315163084741,False,False,False,False
85,2016-08-15,54.650001525878906,55.5,53.84999847412109,54.900001525878906,40.41282653808594,103706517,49.872499465942376,,74.35897812100266,False,True,False,False
86,2016-08-22,55.0,56.0,54.75,55.900001525878906,41.14894104003906,72166199,50.367499542236324,,73.68421184719428,False,False,False,False
87,2016-08-29,55.79999923706055,59.79999923706055,55.5,59.0,43.4308967590332,210958739,50.852499580383295,,75.23220048251784,False,False,False,False
88,2016-09-05,60.150001525878906,60.59999847412109,58.70000076293945,59.79999923706055,44.019798278808594,205215761,51.23499946594238,,76.62721653077465,False,False,False,False
89,2016-09-12,59.04999923706055,59.400001525878906,57.25,58.34999847412109,42.95242691040039,131822261,51.56249942779541,,76.62721653077465,False,False,False,False
90,2016-09-19,57.84999847412109,60.150001525878906,57.70000076293945,58.04999923706055,42.73158264160156,192515794,52.04749946594238,,83.27973132761248,False,False,False,False
91,2016-09-26,57.5,58.650001525878906,56.900001525878906,57.150001525878906,42.06908416748047,144895965,52.5399995803833,,79.93827254974586,False,False,False,False
92,2016-10-03,58.150001525878906,59.54999923706055,57.84999847412109,58.95000076293945,43.39408874511719,99461030,53.0524995803833,,82.40224517339507,False,False,False,False
93,2016-10-10,58.95000076293945,59.79999923706055,57.34999847412109,58.5,43.06283950805664,99003706,53.43499965667725,,82.63306028504446,False,False,False,False
94,2016-10-17,58.0,59.400001525878906,57.75,58.79999923706055,43.2836799621582,53619703,53.83499965667725,,79.87013678664222,False,False,False,False
95,2016-10-24,59.150001525878906,59.54999923706055,58.25,58.34999847412109,43.52406311035156,95318416,54.28499965667724,,76.49006890202894,False,False,False,False
96,2016-10-31,58.25,58.650001525878906,57.25,57.45000076293945,42.85274887084961,101741117,54.77249965667725,,71.8354541929571,False,False,False,False
97,2016-11-07,57.70000076293945,61.150001525878906,56.59999847412109,61.150001525878906,45.61263275146485,313088409,55.45749969482422,,73.11179347983926,False,False,False,False
98,2016-11-14,60.79999923706055,62.0,60.150001525878906,61.09999847412109,45.5753288269043,149689292,56.14499969482421,,70.96774193548384,False,False,False,False
99,2016-11-21,60.95000076293945,61.79999923706055,60.59999847412109,61.59999847412109,45.94828796386719,81275281,56.882499694824205,60.6519998550415,71.33757404644695,False,False,False,True
100,2016-11-28,61.70000076293945,61.95000076293945,60.59999847412109,61.150001525878906,45.61263275146485,128826200,57.4599998474121,60.52349987030029,67.3267396537311,False,False,False,False
101,2016-12-05,61.20000076293945,67.25,60.84999847412109,65.75,49.0438346862793,285816944,58.229999923706046,60.46999988555908,70.2702777008983,False,True,False,False
102,2016-12-12,65.9000015258789,66.19999694824219,63.5,63.95000076293945,47.70118713378906,163414306,58.89999999999999,60.407499923706055,61.75638232573419,False,False,False,False
103,2016-12-19,64.19999694824219,64.25,62.0,62.20000076293945,46.39583206176758,99239660,59.33500003814696,60.29849994659424,60.72424446119561,False,False,False,False
104,2016-12-26,62.20000076293945,62.59999847412109,61.29999923706055,62.25,46.433135986328125,53550975,59.71750011444091,60.19649997711181,61.864413537482214,False,False,False,False
105,2017-01-02,62.25,63.95000076293945,62.20000076293945,63.75,47.55199813842773,51563812,60.16000003814696,60.1054999923706,68.03278722697287,False,False,True,False
106,2017-01-09,63.59999847412109,64.19999694824219,63.04999923706055,64.0,47.73848342895508,76473592,60.56499996185302,60.0279999923706,65.07462802138326,False,False,False,False
107,2017-01-16,63.70000076293945,65.0,63.09999847412109,64.5,48.1114387512207,101851362,60.83999996185302,59.953500022888186,67.85714772282947,False,False,False,False
108,2017-01-23,64.55000305175781,66.9000015258789,64.3499984741211,66.75,49.78974151611328,91373695,61.187499999999986,59.922999992370606,71.20000634765753,False,True,False,False
109,2017-01-30,66.75,67.0,65.3499984741211,65.80000305175781,49.08113098144531,47378792,61.560000228881826,59.9029999923706,69.35066890990774,False,False,False,False
110,2017-02-06,66.44999694824219,67.44999694824219,65.80000305175781,67.05000305175781,50.013519287109375,127771298,62.01000041961669,59.923500022888184,74.48980843013292,False,True,False,False
111,2017-02-13,67.0,68.3499984741211,66.69999694824219,68.30000305175781,50.94591522216797,101955329,62.567500495910636,59.94200008392334,70.84549291689429,False,False,False,False
112,2017-02-20,68.30000305175781,69.0999984741211,63.5,63.54999923706055,47.4028205871582,302589412,62.79750041961669,59.90400009155273,55.606410438829975,False,False,False,False
113,2017-02-27,63.0,64.19999694824219,62.400001525878906,63.25,48.384803771972656,150028928,63.035000419616686,59.86650009155274,53.81062815483484,False,False,False,False
114,2017-03-06,63.5,63.75,62.54999923706055,63.0,48.19356155395508,62033607,63.24500045776366,59.804500122070316,54.31235136905859,False,False,False,False
115,2017-03-13,63.59999847412109,64.5999984741211,63.150001525878906,64.1500015258789,49.07328414916992,120084292,63.53500061035156,59.740500106811524,45.55555979410808,False,False,False,False
116,2017-03-20,63.59999847412109,64.0,62.900001525878906,63.0,48.19356155395508,92825996,63.81250057220459,59.632500076293944,47.262246001109446,False,False,False,False
117,2017-03-27,62.79999923706055,63.84999847412109,62.54999923706055,63.29999923706055,48.42305755615234,75538664,63.92000045776367,59.496000099182126,53.45911436653239,False,False,False,False
118,2017-04-03,63.150001525878906,63.54999923706055,62.79999923706055,63.25,48.384803771972656,69136614,64.02750053405762,59.36300006866455,53.144653786266616,False,False,False,False
119,2017-04-10,63.5,64.4000015258789,63.25,63.34999847412109,48.46129989624024,75757508,64.11500053405761,59.240000038146974,48.62068439352099,False,False,False,False
120,2017-04-17,63.34999847412109,63.34999847412109,61.79999923706055,62.29999923706055,47.6580810546875,101732730,64.1725004196167,59.11150001525879,44.444441674148536,False,False,False,False
121,2017-04-24,62.34999847412109,64.80000305175781,62.20000076293945,64.25,49.14978790283203,111815863,64.0975004196167,59.0125,49.253731343283576,False,False,False,False
122,2017-05-01,64.25,66.8499984741211,64.05000305175781,66.5,50.8709831237793,119173524,64.22500038146973,58.94650001525879,49.253731343283576,False,False,False,False
123,2017-05-08,66.4000015258789,68.25,66.4000015258789,68.0999984741211,52.09493637084961,156159727,64.5200002670288,58.895,56.60918166858352,False,False,False,False
124,2017-05-15,68.0,69.1500015258789,66.5999984741211,67.0,51.25346755981445,142854635,64.7575002670288,58.84,49.8550636180933,False,False,False,False
125,2017-05-22,67.05000305175781,68.1500015258789,67.05000305175781,67.5,52.228782653808594,79742126,64.9450002670288,58.79550003051758,47.575748328006625,False,False,False,False
126,2017-05-29,67.80000305175781,68.5,67.4000015258789,68.4000015258789,52.9251708984375,68155166,65.16500034332276,58.78400001525879,69.16997298952603,False,False,False,False
127,2017-06-05,68.19999694824219,69.19999694824219,68.0,68.5999984741211,53.07991409301758,126582116,65.37000026702881,58.789000015258786,71.31474273125131,False,True,False,False
128,2017-06-12,68.5999984741211,69.19999694824219,67.55000305175781,68.3499984741211,52.886478424072266,91829530,65.45000019073487,58.769499969482425,71.31474273125131,False,False,False,False
129,2017-06-19,68.44999694824219,69.0999984741211,67.55000305175781,67.80000305175781,52.46090316772461,93836053,65.55000019073486,58.75599998474121,65.27198656203853,False,False,False,False
130,2017-06-26,68.19999694824219,74.19999694824219,67.8499984741211,72.6500015258789,56.21364212036133,240578229,65.83000011444092,58.785500030517575,80.83070285554109,False,True,False,False
131,2017-07-03,72.8499984741211,74.5,72.30000305175781,73.1500015258789,56.60051345825195,215441157,66.07250003814697,58.80650001525879,81.07258785182792,False,False,False,False
132,2017-07-10,73.30000305175781,75.9000015258789,73.30000305175781,75.1500015258789,58.148040771484375,167164790,66.65250015258789,58.878000030517576,83.42699350215169,False,False,False,False
133,2017-07-17,75.0999984741211,75.5,74.69999694824219,75.0999984741211,58.10934066772461,94206794,67.24500007629395,58.98,83.0986057759055,False,False,False,False
134,2017-07-24,74.8499984741211,77.5999984741211,74.8499984741211,76.44999694824219,59.1539192199707,139713098,67.91749992370606,59.132999954223635,89.19668778453058,False,False,False,False
135,2017-07-31,76.5999984741211,79.55000305175781,76.5999984741211,78.5,60.740142822265625,199818964,68.6349998474121,59.323999938964846,89.25621154825899,False,False,False,False
136,2017-08-07,78.69999694824219,78.80000305175781,74.5,74.75,58.41368865966797,170327358,69.22249984741211,59.46699993133545,70.99237293268581,False,False,False,False
137,2017-08-14,74.9000015258789,75.80000305175781,73.5999984741211,73.80000305175781,57.67130279541016,105386674,69.74750003814697,59.60249996185303,65.00001806962588,False,False,False,False
138,2017-08-21,73.69999694824219,75.1500015258789,73.69999694824219,75.0,58.60903930664063,60920303,70.33500003814697,59.76499996185303,70.94241841537,False,True,False,False
139,2017-08-28,74.80000305175781,76.4000015258789,74.6500015258789,75.9000015258789,59.31235885620117,124318123,70.96250019073486,59.930499992370606,71.53847387792104,False,False,False,False
140,2017-09-04,75.75,75.8499984741211,74.0,74.44999694824219,58.17924880981445,100868573,71.57000007629395,60.04849994659424,65.08727382454975,False,False,False,False
141,2017-09-11,75.19999694824219,76.19999694824219,74.9000015258789,75.3499984741211,58.882545471191406,87145995,72.125,60.17449993133545,66.26506024096386,False,False,False,False
142,2017-09-18,75.5999984741211,77.19999694824219,75.3499984741211,76.19999694824219,59.546783447265625,116968822,72.60999984741211,60.32549991607666,68.38407268186995,False,False,False,False
143,2017-09-25,76.5,77.0999984741211,75.75,76.55000305175781,59.82029342651367,91786582,73.03250007629394,60.48099994659424,70.68557024198337,False,True,False,False
144,2017-10-02,76.55000305175781,77.94999694824219,76.55000305175781,77.3499984741211,60.44545364379883,69281885,73.55,60.64549991607666,63.7426762300275,False,False,False,False
145,2017-10-09,77.3499984741211,79.6500015258789,76.6500015258789,77.19999694824219,60.32823181152344,134899628,74.03499984741211,60.806999893188475,62.08953306760278,False,False,False,False
146,2017-10-16,77.19999694824219,77.75,76.0,76.5,60.38417434692383,72693219,74.43999977111817,60.94249988555908,54.368925806258865,False,False,False,False
147,2017-10-23,77.05000305175781,77.44999694824219,76.0999984741211,77.0999984741211,60.85777282714844,65111943,74.86499977111816,61.09349987030029,56.25,False,False,False,False
148,2017-10-30,77.19999694824219,78.05000305175781,75.5,75.5999984741211,59.67377471923828,131505534,75.22749977111816,61.234499855041506,47.368426025350374,False,False,False,False
149,2017-11-06,75.5,76.1500015258789,74.8499984741211,75.94999694824219,59.95003509521485,85699665,75.63499946594239,61.39349983215332,41.17645816503783,False,False,False,False
150,2017-11-13,75.9000015258789,76.25,75.05000305175781,75.25,59.39750289916992,60785698,75.76499938964844,61.53099983215332,52.19298363025525,False,False,False,False
151,2017-11-20,75.25,78.0999984741211,74.80000305175781,76.30000305175781,60.2263069152832,160631431,75.92249946594238,61.67249984741211,60.869565217391305,False,False,False,False
152,2017-11-27,76.5999984741211,78.30000305175781,76.0999984741211,77.9000015258789,61.48924255371094,191468319,76.05999946594238,61.83249984741211,62.184878798428215,False,False,False,False
153,2017-12-04,77.55000305175781,78.0999984741211,76.0999984741211,76.80000305175781,60.620975494384766,148126878,76.14499969482422,62.026499862670896,53.71901503873652,False,False,False,False
154,2017-12-11,76.80000305175781,80.4000015258789,76.80000305175781,78.55000305175781,62.00231170654297,218439391,76.25,62.25099990844726,66.53229081297391,False,False,False,False
155,2017-12-18,78.69999694824219,80.0999984741211,78.30000305175781,80.0,63.14683532714844,87424185,76.325,62.52249992370606,67.95368865328409,False,False,False,False
156,2017-12-25,80.0,80.3499984741211,79.69999694824219,79.94999694824219,63.10737228393555,48429398,76.5849998474121,62.776999893188474,65.43210651770397,False,False,False,False
157,2018-01-01,79.94999694824219,81.44999694824219,79.94999694824219,80.80000305175781,63.77831268310547,91848728,76.93499984741212,63.06149993896484,66.79842707742785,False,False,False,False
158,2018-01-08,80.5,84.4000015258789,80.05000305175781,83.69999694824219,66.06737518310547,195677239,77.36999969482422,63.41749992370605,71.5254296903085,False,True,False,False
159,2018-01-15,84.9000015258789,86.0,83.80000305175781,85.4000015258789,67.40926361083984,170490258,77.84499969482422,63.768999938964846,75.1533953389535,False,False,False,False
160,2018-01-22,85.25,85.94999694824219,84.69999694824219,85.69999694824219,67.64604949951172,125548057,78.40749969482422,64.13049991607666,78.93081911898213,False,False,False,False
161,2018-01-29,85.55000305175781,85.6500015258789,83.0,83.69999694824219,66.06737518310547,160259460,78.82499961853027,64.46499988555908,69.07514514596183,False,False,False,False
162,2018-02-05,82.0,83.30000305175781,77.9000015258789,79.80000305175781,62.98898696899414,383682383,79.00499992370605,64.75999992370606,60.65991587522951,False,False,False,False
163,2018-02-12,80.0,83.75,79.4000015258789,83.55000305175781,65.9489974975586,153561860,79.35499992370606,65.09549995422363,66.45023618104725,False,False,False,False
164,2018-02-19,83.55000305175781,85.0,79.4000015258789,79.6500015258789,62.87058639526367,198652884,79.47000007629394,65.40399997711182,58.36502336828835,False,False,False,False
165,2018-02-26,80.0999984741211,80.0999984741211,77.05000305175781,77.19999694824219,62.19215774536133,147098340,79.47000007629394,65.69649993896485,51.62453789826408,False,False,False,False
166,2018-03-05,77.0,77.05000305175781,75.9000015258789,76.5999984741211,61.70880889892578,111716259,79.475,66.00249992370605,47.565537078004425,False,False,False,False
167,2018-03-12,77.0999984741211,77.69999694824219,75.9000015258789,76.94999694824219,61.99077606201172,113396096,79.46749992370606,66.27899990081787,50.28900561488223,False,False,False,False
168,2018-03-19,76.5,77.9000015258789,74.0999984741211,74.6500015258789,60.137916564941406,121527792,79.42000007629395,66.50399990081787,42.64150443642222,False,False,False,False
169,2018-03-26,74.05000305175781,75.55000305175781,73.55000305175781,74.0,59.6142692565918,98638912,79.32250022888184,66.72599990844726,38.326846862893525,False,False,False,False
170,2018-04-02,74.0,74.0,72.4000015258789,73.05000305175781,58.84893798828125,73591296,79.21250038146972,66.97299995422364,37.03008219671569,False,False,False,False
171,2018-04-09,73.80000305175781,76.3499984741211,73.5999984741211,76.30000305175781,61.46714782714844,96053071,79.21250038146972,67.26299999237061,42.24137522802694,False,False,False,False
172,2018-04-16,76.5999984741211,77.6500015258789,75.1500015258789,76.80000305175781,61.86994934082031,102497406,79.15750045776367,67.54400001525879,37.03008219671569,False,False,False,False
173,2018-04-23,77.05000305175781,77.80000305175781,76.69999694824219,77.4000015258789,62.35330581665039,77260957,79.18750038146973,67.80950004577636,34.313716103776585,False,False,False,False
174,2018-04-30,77.9000015258789,78.69999694824219,74.8499984741211,74.94999694824219,60.37958908081055,107708407,79.00750007629395,68.05100002288819,30.56057437074726,False,False,False,False
175,2018-05-07,75.4000015258789,77.9000015258789,75.0,77.55000305175781,62.47412872314453,74741156,78.88500022888184,68.33300006866455,39.11505505047013,False,False,False,False
176,2018-05-14,78.05000305175781,78.5999984741211,76.69999694824219,77.25,62.23244094848633,74158964,78.75000038146973,68.62850006103515,44.82758193780978,False,False,False,False
177,2018-05-21,77.5,78.25,76.80000305175781,77.05000305175781,62.70183181762695,54637669,78.56250038146973,68.92450008392333,34.597160853624146,False,False,False,False
178,2018-05-28,77.0,77.0999984741211,74.6500015258789,75.94999694824219,61.80668258666992,97573325,78.17500038146973,69.21050006866454,39.89070377579766,False,False,False,False
179,2018-06-04,76.19999694824219,77.44999694824219,76.0,76.55000305175781,62.2949447631836,68658707,77.73250045776368,69.50750011444092,48.02433612722017,False,False,False,False
180,2018-06-11,76.55000305175781,77.19999694824219,76.1500015258789,76.3499984741211,62.13219833374024,62294312,77.26500053405762,69.77500011444091,49.221184689129856,False,False,False,False
181,2018-06-18,76.3499984741211,76.3499984741211,73.75,74.4000015258789,60.54533767700195,92171814,76.80000076293945,70.0155001449585,42.77622380342894,False,False,False,False
